"","game_id","temp","home_team","away_team","total","season","season_type","total_line","Home_Off_EPA","Away_Off_EPA","Home_Def_EPA","Away_Def_EPA"
"174","1999_14_MIN_KC",41,"KC","MIN",59,1999,"REG",42,-0.00875096830323809,0.0101292350753879,-0.15516087519915,-0.0179583103388012
"175","1999_14_NE_IND",70,"IND","NE",35,1999,"REG",46.5,0.0532506536760625,-0.118039304503421,-0.0346917887928632,-0.0991727880793192
"176","1999_14_NYG_BUF",40,"BUF","NYG",36,1999,"REG",36.5,-0.0200859727965251,-0.0944093281821133,-0.164175830394738,-0.0585346439234138
"177","1999_14_OAK_TEN",61,"TEN","LV",35,1999,"REG",40,0.0089118740477988,0.0409182483943874,-0.0391387146349858,-0.0696037966147988
"178","1999_14_PHI_DAL",52,"DAL","PHI",30,1999,"REG",36.5,-0.0167078154131911,-0.196024497010181,-0.103409599510719,-0.118400876980923
"179","1999_14_SD_SEA",70,"SEA","LAC",35,1999,"REG",42.5,-0.088355051425911,-0.151411790688339,-0.0750516760766315,-0.0476406207813872
"180","1999_15_ATL_TEN",46,"TEN","ATL",47,1999,"REG",37,0.0089118740477988,-0.116601109884423,-0.0391387146349858,0.0035041812073711
"181","1999_15_BUF_ARI",64,"ARI","BUF",52,1999,"REG",37.5,-0.196485699961533,-0.0200859727965251,-0.00356396013036691,-0.164175830394738
"182","1999_15_DET_CHI",35,"CHI","DET",38,1999,"REG",37,-0.0816906338478077,-0.066410792902094,-0.0117423473227055,-0.0706411806641206
"183","1999_15_GB_MIN",70,"MIN","GB",44,1999,"REG",49,0.0101292350753879,-0.0359459460353718,-0.0179583103388012,-0.0371942989071864
"184","1999_15_JAX_CLE",39,"CLE","JAX",38,1999,"REG",39,-0.128421866084313,0.0509792097802891,0.0958401521270922,-0.141786930850859
"185","1999_15_NE_PHI",40,"PHI","NE",33,1999,"REG",37,-0.196024497010181,-0.118039304503421,-0.118400876980923,-0.0991727880793192
"186","1999_15_NO_BAL",43,"BAL","NO",39,1999,"REG",41.5,-0.138212952029977,-0.134665779881997,-0.172476890740374,-0.00342001791679179
"187","1999_15_NYJ_DAL",62,"DAL","NYJ",43,1999,"REG",35.5,-0.0167078154131911,-0.0361453822069057,-0.103409599510719,-0.0435381647914199
"188","1999_15_PIT_KC",29,"KC","PIT",54,1999,"REG",37,-0.00875096830323809,-0.0716650613963292,-0.15516087519915,-0.0592910040589442
"189","1999_15_SD_MIA",81,"MIA","LAC",21,1999,"REG",37,-0.124326538966527,-0.151411790688339,-0.119362696357513,-0.0476406207813872
"190","1999_15_SEA_DEN",27,"DEN","SEA",66,1999,"REG",39,-0.0476760724568105,-0.088355051425911,-0.0718048381223878,-0.0750516760766315
"191","1999_15_TB_OAK",65,"LV","TB",45,1999,"REG",36,0.0409182483943874,-0.153246261216447,-0.0696037966147988,-0.160538956522843
"192","1999_15_WAS_IND",70,"IND","WAS",45,1999,"REG",51,0.0532506536760625,0.0763603862294098,-0.0346917887928632,-0.0021484395923787
"193","1999_16_ARI_ATL",70,"ATL","ARI",51,1999,"REG",38,-0.116601109884423,-0.196485699961533,0.0035041812073711,-0.00356396013036691
"194","1999_16_BUF_NE",40,"NE","BUF",23,1999,"REG",37.5,-0.118039304503421,-0.0200859727965251,-0.0991727880793192,-0.164175830394738
"195","1999_16_CAR_PIT",32,"PIT","CAR",50,1999,"REG",42.5,-0.0716650613963292,0.0115559488463279,-0.0592910040589442,0.0501524852186217
"196","1999_16_CIN_BAL",35,"BAL","CIN",22,1999,"REG",45.5,-0.138212952029977,-0.0765610322310608,-0.172476890740374,0.0406865938569526
"197","1999_16_DAL_NO",70,"NO","DAL",55,1999,"REG",38.5,-0.134665779881997,-0.0167078154131911,-0.00342001791679179,-0.103409599510719
"198","1999_16_DEN_DET",70,"DET","DEN",24,1999,"REG",43.5,-0.066410792902094,-0.0476760724568105,-0.0706411806641206,-0.0718048381223878
"199","1999_16_GB_TB",58,"TB","GB",39,1999,"REG",37,-0.153246261216447,-0.0359459460353718,-0.160538956522843,-0.0371942989071864
"200","1999_16_IND_CLE",31,"CLE","IND",57,1999,"REG",41.5,-0.128421866084313,0.0532506536760625,0.0958401521270922,-0.0346917887928632
"201","1999_16_JAX_TEN",46,"TEN","JAX",55,1999,"REG",39,0.0089118740477988,0.0509792097802891,-0.0391387146349858,-0.141786930850859
"202","1999_16_KC_SEA",70,"SEA","KC",37,1999,"REG",43,-0.088355051425911,-0.00875096830323809,-0.0750516760766315,-0.15516087519915
"203","1999_16_MIN_NYG",32,"NYG","MIN",51,1999,"REG",43,-0.0944093281821133,0.0101292350753879,-0.0585346439234138,-0.0179583103388012
"204","1999_16_NYJ_MIA",63,"MIA","NYJ",69,1999,"REG",37,-0.124326538966527,-0.0361453822069057,-0.119362696357513,-0.0435381647914199
"205","1999_16_OAK_SD",69,"LAC","LV",43,1999,"REG",38,-0.151411790688339,0.0409182483943874,-0.0476406207813872,-0.0696037966147988
"206","1999_17_ARI_GB",32,"GB","ARI",73,1999,"REG",38,-0.0359459460353718,-0.196485699961533,-0.0371942989071864,-0.00356396013036691
"207","1999_17_BAL_NE",47,"NE","BAL",23,1999,"REG",37.5,-0.118039304503421,-0.138212952029977,-0.0991727880793192,-0.172476890740374
"208","1999_17_CIN_JAX",75,"JAX","CIN",31,1999,"REG",39.5,0.0509792097802891,-0.0765610322310608,-0.141786930850859,0.0406865938569526
"209","1999_17_DET_MIN",70,"MIN","DET",41,1999,"REG",48.5,0.0101292350753879,-0.066410792902094,-0.0179583103388012,-0.0706411806641206
"210","1999_17_IND_BUF",54,"BUF","IND",37,1999,"REG",42,-0.0200859727965251,0.0532506536760625,-0.164175830394738,-0.0346917887928632
"211","1999_17_MIA_WAS",67,"WAS","MIA",31,1999,"REG",44,0.0763603862294098,-0.124326538966527,-0.0021484395923787,-0.119362696357513
"212","1999_17_NO_CAR",61,"CAR","NO",58,1999,"REG",46.5,0.0115559488463279,-0.134665779881997,0.0501524852186217,-0.00342001791679179
"213","1999_17_NYG_DAL",70,"DAL","NYG",44,1999,"REG",37.5,-0.0167078154131911,-0.0944093281821133,-0.103409599510719,-0.0585346439234138
"214","1999_17_OAK_KC",43,"KC","LV",79,1999,"REG",39,-0.00875096830323809,0.0409182483943874,-0.15516087519915,-0.0696037966147988
"215","1999_17_SD_DEN",41,"DEN","LAC",18,1999,"REG",37.5,-0.0476760724568105,-0.151411790688339,-0.0718048381223878,-0.0476406207813872
"216","1999_17_SEA_NYJ",52,"NYJ","SEA",28,1999,"REG",38,-0.0361453822069057,-0.088355051425911,-0.0435381647914199,-0.0750516760766315
"217","1999_17_TB_CHI",54,"CHI","TB",26,1999,"REG",34,-0.0816906338478077,-0.153246261216447,-0.0117423473227055,-0.160538956522843
"218","1999_17_TEN_PIT",70,"PIT","TEN",83,1999,"REG",38,-0.0716650613963292,0.0089118740477988,-0.0592910040589442,-0.0391387146349858
"219","1999_18_BUF_TEN",40,"TEN","BUF",38,1999,"POST",39,0.0089118740477988,-0.0200859727965251,-0.0391387146349858,-0.164175830394738
"220","1999_18_DAL_MIN",70,"MIN","DAL",37,1999,"POST",46.5,0.0101292350753879,-0.0167078154131911,-0.0179583103388012,-0.103409599510719
"221","1999_18_DET_WAS",45,"WAS","DET",40,1999,"POST",46,0.0763603862294098,-0.066410792902094,-0.0021484395923787,-0.0706411806641206
"222","1999_18_MIA_SEA",70,"SEA","MIA",37,1999,"POST",39,-0.088355051425911,-0.124326538966527,-0.0750516760766315,-0.119362696357513
"223","1999_19_MIA_JAX",57,"JAX","MIA",69,1999,"POST",37.5,0.0509792097802891,-0.124326538966527,-0.141786930850859,-0.119362696357513
"224","1999_19_TEN_IND",70,"IND","TEN",35,1999,"POST",46.5,0.0532506536760625,0.0089118740477988,-0.0346917887928632,-0.0391387146349858
"225","1999_19_WAS_TB",66,"TB","WAS",27,1999,"POST",38,-0.153246261216447,0.0763603862294098,-0.160538956522843,-0.0021484395923787
"226","1999_20_TEN_JAX",68,"JAX","TEN",47,1999,"POST",39.5,0.0509792097802891,0.0089118740477988,-0.141786930850859,-0.0391387146349858
"227","2000_01_ARI_NYG",80,"NYG","ARI",37,2000,"REG",40,0.0101346106098141,-0.158624231216178,-0.0753083896335393,0.106678640396635
"228","2000_01_CAR_WAS",80,"WAS","CAR",37,2000,"REG",47.5,-0.0262473050785867,-0.0814820643075121,-0.115674225234255,-0.0100935724220038
"229","2000_01_CHI_MIN",70,"MIN","CHI",57,2000,"REG",46.5,0.117315457191057,-0.140582373795,0.0767998080798163,-0.0126345900226376
"230","2000_01_IND_KC",90,"KC","IND",41,2000,"REG",44,-0.00736186244167831,0.118516641399398,0.0141789858342172,-0.0041214045987782
"231","2000_01_JAX_CLE",78,"CLE","JAX",34,2000,"REG",38.5,-0.220703947451635,0.0113496293153663,0.0341271465047854,-0.0195922872156366
"232","2000_01_PHI_DAL",109,"DAL","PHI",55,2000,"REG",39.5,-0.0928585802744653,-0.00433700999781661,0.0243152863055741,-0.108685304153058
"233","2000_01_SD_OAK",64,"LV","LAC",15,2000,"REG",39.5,0.0959435378481834,-0.188792840545216,-0.0670924402579351,-0.081621555393729
"234","2000_01_SEA_MIA",89,"MIA","SEA",23,2000,"REG",36,-0.0438088378410644,-0.0546659934177771,-0.128864093424393,0.0738478654584987
"235","2000_01_SF_ATL",70,"ATL","SF",64,2000,"REG",46.5,-0.227552503887316,0.101118342565473,0.020508710352401,0.0811058976488724
"236","2000_02_CAR_SF",63,"SF","CAR",60,2000,"REG",48,0.101118342565473,-0.0814820643075121,0.0811058976488724,-0.0100935724220038
"237","2000_02_CHI_TB",89,"TB","CHI",41,2000,"REG",36.5,-0.0221519489907695,-0.140582373795,-0.120371117819762,-0.0126345900226376
"238","2000_02_CLE_CIN",74,"CIN","CLE",31,2000,"REG",40.5,-0.169538413056004,-0.220703947451635,0.0141796787484339,0.0341271465047854
"239","2000_02_DAL_ARI",100,"ARI","DAL",63,2000,"REG",38.5,-0.158624231216178,-0.0928585802744653,0.106678640396635,0.0243152863055741
"240","2000_02_JAX_BAL",82,"BAL","JAX",75,2000,"REG",36.5,-0.0582336847742114,0.0113496293153663,-0.229442459829483,-0.0195922872156366
"241","2000_02_KC_TEN",80,"TEN","KC",31,2000,"REG",38.5,-0.0402023263277458,-0.00736186244167831,-0.209924757328067,0.0141789858342172
"242","2000_02_MIA_MIN",70,"MIN","MIA",20,2000,"REG",42.5,0.117315457191057,-0.0438088378410644,0.0767998080798163,-0.128864093424393
"243","2000_02_NO_SD",76,"LAC","NO",55,2000,"REG",35.5,-0.188792840545216,0.011504876520623,-0.081621555393729,-0.0832979778162617
"244","2000_02_NYG_PHI",77,"PHI","NYG",51,2000,"REG",39.5,-0.00433700999781661,0.0101346106098141,-0.108685304153058,-0.0753083896335393
"245","2000_02_OAK_IND",70,"IND","LV",69,2000,"REG",44,0.118516641399398,0.0959435378481834,-0.0041214045987782,-0.0670924402579351
"246","2000_02_STL_SEA",55,"SEA","LA",71,2000,"REG",46,-0.0546659934177771,0.166372128063457,0.0738478654584987,0.0691095465533368
"247","2000_03_ATL_CAR",63,"CAR","ATL",25,2000,"REG",48.5,-0.0814820643075121,-0.227552503887316,-0.0100935724220038,0.020508710352401
"248","2000_03_BAL_MIA",80,"MIA","BAL",25,2000,"REG",34.5,-0.0438088378410644,-0.0582336847742114,-0.128864093424393,-0.229442459829483
"249","2000_03_CIN_JAX",71,"JAX","CIN",13,2000,"REG",41,0.0113496293153663,-0.169538413056004,-0.0195922872156366,0.0141796787484339
"250","2000_03_DAL_WAS",66,"WAS","DAL",48,2000,"REG",44,-0.0262473050785867,-0.0928585802744653,-0.115674225234255,0.0243152863055741
"251","2000_03_NO_SEA",68,"SEA","NO",30,2000,"REG",40,-0.0546659934177771,0.011504876520623,0.0738478654584987,-0.0832979778162617
"252","2000_03_NYG_CHI",79,"CHI","NYG",21,2000,"REG",42,-0.140582373795,0.0101346106098141,-0.0126345900226376,-0.0753083896335393
"253","2000_03_PHI_GB",67,"GB","PHI",9,2000,"REG",42.5,-0.0176647038653043,-0.00433700999781661,-0.0118466174385165,-0.108685304153058
"254","2000_03_SF_STL",70,"LA","SF",65,2000,"REG",55.5,0.166372128063457,0.101118342565473,0.0691095465533368,0.0811058976488724
"255","2000_04_CIN_BAL",70,"BAL","CIN",37,2000,"REG",38,-0.0582336847742114,-0.169538413056004,-0.229442459829483,0.0141796787484339
"256","2000_04_CLE_OAK",76,"LV","CLE",46,2000,"REG",40.5,0.0959435378481834,-0.220703947451635,-0.0670924402579351,0.0341271465047854
"257","2000_04_GB_ARI",87,"ARI","GB",32,2000,"REG",42,-0.158624231216178,-0.0176647038653043,0.106678640396635,-0.0118466174385165
"258","2000_04_JAX_IND",70,"IND","JAX",57,2000,"REG",45,0.118516641399398,0.0113496293153663,-0.0041214045987782,-0.0195922872156366
"259","2000_04_PHI_NO",70,"NO","PHI",28,2000,"REG",38,0.011504876520623,-0.00433700999781661,-0.0832979778162617,-0.108685304153058
"260","2000_04_SEA_SD",72,"LAC","SEA",32,2000,"REG",36,-0.188792840545216,-0.0546659934177771,-0.081621555393729,0.0738478654584987
"261","2000_04_SF_DAL",64,"DAL","SF",65,2000,"REG",47,-0.0928585802744653,0.101118342565473,0.0243152863055741,0.0811058976488724
"262","2000_04_STL_ATL",70,"ATL","LA",61,2000,"REG",55,-0.227552503887316,0.166372128063457,0.020508710352401,0.0691095465533368
"263","2000_04_WAS_NYG",64,"NYG","WAS",22,2000,"REG",42,0.0101346106098141,-0.0262473050785867,-0.0753083896335393,-0.115674225234255
"264","2000_05_ARI_SF",72,"SF","ARI",47,2000,"REG",47.5,0.101118342565473,-0.158624231216178,0.0811058976488724,0.106678640396635
"265","2000_05_ATL_PHI",68,"PHI","ATL",48,2000,"REG",41.5,-0.00433700999781661,-0.227552503887316,-0.108685304153058,0.020508710352401
"266","2000_05_BAL_CLE",70,"CLE","BAL",12,2000,"REG",37,-0.220703947451635,-0.0582336847742114,0.0341271465047854,-0.229442459829483
"267","2000_05_CHI_GB",72,"GB","CHI",51,2000,"REG",41,-0.0176647038653043,-0.140582373795,-0.0118466174385165,-0.0126345900226376
"268","2000_05_DAL_CAR",71,"CAR","DAL",29,2000,"REG",47.5,-0.0814820643075121,-0.0928585802744653,-0.0100935724220038,0.0243152863055741
"269","2000_05_MIA_CIN",76,"CIN","MIA",47,2000,"REG",33,-0.169538413056004,-0.0438088378410644,0.0141796787484339,-0.128864093424393
"270","2000_05_NYG_TEN",72,"TEN","NYG",42,2000,"REG",38,-0.0402023263277458,0.0101346106098141,-0.209924757328067,-0.0753083896335393
"271","2000_05_SD_STL",70,"LA","LAC",88,2000,"REG",53.5,0.166372128063457,-0.188792840545216,0.0691095465533368,-0.081621555393729
"272","2000_05_SEA_KC",74,"KC","SEA",41,2000,"REG",38.5,-0.00736186244167831,-0.0546659934177771,0.0141789858342172,0.0738478654584987
"273","2000_05_TB_WAS",68,"WAS","TB",37,2000,"REG",36,-0.0262473050785867,-0.0221519489907695,-0.115674225234255,-0.120371117819762
"274","2000_06_BAL_JAX",62,"JAX","BAL",25,2000,"REG",37.5,0.0113496293153663,-0.0582336847742114,-0.0195922872156366,-0.229442459829483
"275","2000_06_CLE_ARI",87,"ARI","CLE",50,2000,"REG",40.5,-0.158624231216178,-0.220703947451635,0.106678640396635,0.0341271465047854
"276","2000_06_NO_CHI",47,"CHI","NO",41,2000,"REG",40,-0.140582373795,0.011504876520623,-0.0126345900226376,-0.0832979778162617
"277","2000_06_NYG_ATL",70,"ATL","NYG",19,2000,"REG",42,-0.227552503887316,0.0101346106098141,0.020508710352401,-0.0753083896335393
"278","2000_06_OAK_SF",66,"SF","LV",62,2000,"REG",48.5,0.101118342565473,0.0959435378481834,0.0811058976488724,-0.0670924402579351
"279","2000_06_SEA_CAR",50,"CAR","SEA",29,2000,"REG",43,-0.0814820643075121,-0.0546659934177771,-0.0100935724220038,0.0738478654584987
"280","2000_06_TB_MIN",70,"MIN","TB",53,2000,"REG",39,0.117315457191057,-0.0221519489907695,0.0767998080798163,-0.120371117819762
"281","2000_06_TEN_CIN",44,"CIN","TEN",37,2000,"REG",38,-0.169538413056004,-0.0402023263277458,0.0141796787484339,-0.209924757328067
"282","2000_06_WAS_PHI",49,"PHI","WAS",31,2000,"REG",37.5,-0.00433700999781661,-0.0262473050785867,-0.108685304153058,-0.115674225234255
"283","2000_07_ATL_STL",70,"LA","ATL",74,2000,"REG",58.5,0.166372128063457,-0.227552503887316,0.0691095465533368,0.020508710352401
"284","2000_07_BAL_WAS",75,"WAS","BAL",13,2000,"REG",34.5,-0.0262473050785867,-0.0582336847742114,-0.115674225234255,-0.229442459829483
"285","2000_07_CAR_NO",70,"NO","CAR",30,2000,"REG",40.5,0.011504876520623,-0.0814820643075121,-0.0832979778162617,-0.0100935724220038
"286","2000_07_DAL_NYG",75,"NYG","DAL",33,2000,"REG",40.5,0.0101346106098141,-0.0928585802744653,-0.0753083896335393,0.0243152863055741
"287","2000_07_IND_SEA",45,"SEA","IND",61,2000,"REG",44,-0.0546659934177771,0.118516641399398,0.0738478654584987,-0.0041214045987782
"288","2000_07_JAX_TEN",74,"TEN","JAX",40,2000,"REG",38,-0.0402023263277458,0.0113496293153663,-0.209924757328067,-0.0195922872156366
"289","2000_07_MIN_CHI",56,"CHI","MIN",44,2000,"REG",44,-0.140582373795,0.117315457191057,-0.0126345900226376,0.0767998080798163
"290","2000_07_OAK_KC",62,"KC","LV",37,2000,"REG",43.5,-0.00736186244167831,0.0959435378481834,0.0141789858342172,-0.0670924402579351
"291","2000_07_PHI_ARI",80,"ARI","PHI",47,2000,"REG",39,-0.158624231216178,-0.00433700999781661,0.106678640396635,-0.108685304153058
"292","2000_07_SF_GB",54,"GB","SF",59,2000,"REG",49.5,-0.0176647038653043,0.101118342565473,-0.0118466174385165,0.0811058976488724
"293","2000_08_ARI_DAL",70,"DAL","ARI",55,2000,"REG",41.5,-0.0928585802744653,-0.158624231216178,0.0243152863055741,0.106678640396635
"294","2000_08_CHI_PHI",59,"PHI","CHI",22,2000,"REG",41,-0.00433700999781661,-0.140582373795,-0.108685304153058,-0.0126345900226376
"295","2000_08_NO_ATL",70,"ATL","NO",40,2000,"REG",40,-0.227552503887316,0.011504876520623,0.020508710352401,-0.0832979778162617
"296","2000_08_SEA_OAK",70,"LV","SEA",34,2000,"REG",44,0.0959435378481834,-0.0546659934177771,-0.0670924402579351,0.0738478654584987
"297","2000_08_SF_CAR",76,"CAR","SF",50,2000,"REG",50,-0.0814820643075121,0.101118342565473,-0.0100935724220038,0.0811058976488724
"298","2000_08_STL_KC",64,"KC","LA",88,2000,"REG",56,-0.00736186244167831,0.166372128063457,0.0141789858342172,0.0691095465533368
"299","2000_08_TEN_BAL",64,"BAL","TEN",20,2000,"REG",35,-0.0582336847742114,-0.0402023263277458,-0.229442459829483,-0.209924757328067
"300","2000_08_WAS_JAX",79,"JAX","WAS",51,2000,"REG",36,0.0113496293153663,-0.0262473050785867,-0.0195922872156366,-0.115674225234255
"301","2000_09_CAR_ATL",70,"ATL","CAR",25,2000,"REG",45.5,-0.227552503887316,-0.0814820643075121,0.020508710352401,-0.0100935724220038
"302","2000_09_CIN_CLE",50,"CLE","CIN",15,2000,"REG",35.5,-0.220703947451635,-0.169538413056004,0.0341271465047854,0.0141796787484339
"303","2000_09_GB_MIA",81,"MIA","GB",48,2000,"REG",38.5,-0.0438088378410644,-0.0176647038653043,-0.128864093424393,-0.0118466174385165
"304","2000_09_JAX_DAL",72,"DAL","JAX",40,2000,"REG",44.5,-0.0928585802744653,0.0113496293153663,0.0243152863055741,-0.0195922872156366
"305","2000_09_KC_SEA",52,"SEA","KC",43,2000,"REG",43,-0.0546659934177771,-0.00736186244167831,0.0738478654584987,0.0141789858342172
"306","2000_09_MIN_TB",82,"TB","MIN",54,2000,"REG",41,-0.0221519489907695,0.117315457191057,-0.120371117819762,0.0767998080798163
"307","2000_09_NO_ARI",70,"ARI","NO",31,2000,"REG",41,-0.158624231216178,0.011504876520623,0.106678640396635,-0.0832979778162617
"308","2000_09_OAK_SD",63,"LAC","LV",28,2000,"REG",42.5,-0.188792840545216,0.0959435378481834,-0.081621555393729,-0.0670924402579351
"309","2000_09_PHI_NYG",45,"NYG","PHI",31,2000,"REG",37,0.0101346106098141,-0.00433700999781661,-0.0753083896335393,-0.108685304153058
"310","2000_09_STL_SF",60,"SF","LA",58,2000,"REG",63,0.101118342565473,0.166372128063457,0.0811058976488724,0.0691095465533368
"311","2000_09_TEN_WAS",54,"WAS","TEN",48,2000,"REG",37.5,-0.0262473050785867,-0.0402023263277458,-0.115674225234255,-0.209924757328067
"312","2000_10_BAL_CIN",57,"CIN","BAL",34,2000,"REG",32.5,-0.169538413056004,-0.0582336847742114,0.0141796787484339,-0.229442459829483
"313","2000_10_CAR_STL",70,"LA","CAR",51,2000,"REG",59.5,0.166372128063457,-0.0814820643075121,0.0691095465533368,-0.0100935724220038
"314","2000_10_DAL_PHI",52,"PHI","DAL",29,2000,"REG",40,-0.00433700999781661,-0.0928585802744653,-0.108685304153058,0.0243152863055741
"315","2000_10_IND_CHI",57,"CHI","IND",51,2000,"REG",45,-0.140582373795,0.118516641399398,-0.0126345900226376,-0.0041214045987782
"316","2000_10_KC_OAK",66,"LV","KC",80,2000,"REG",44,0.0959435378481834,-0.00736186244167831,-0.0670924402579351,0.0141789858342172
"317","2000_10_MIN_GB",50,"GB","MIN",46,2000,"REG",47.5,-0.0176647038653043,0.117315457191057,-0.0118466174385165,0.0767998080798163
"318","2000_10_NYG_CLE",49,"CLE","NYG",27,2000,"REG",33.5,-0.220703947451635,0.0101346106098141,0.0341271465047854,-0.0753083896335393
"319","2000_10_SD_SEA",48,"SEA","LAC",32,2000,"REG",39.5,-0.0546659934177771,-0.188792840545216,0.0738478654584987,-0.081621555393729
"320","2000_10_SF_NO",70,"NO","SF",46,2000,"REG",48,0.011504876520623,0.101118342565473,-0.0832979778162617,0.0811058976488724
"321","2000_10_TB_ATL",70,"ATL","TB",41,2000,"REG",40,-0.227552503887316,-0.0221519489907695,0.020508710352401,-0.120371117819762
"322","2000_10_WAS_ARI",65,"ARI","WAS",31,2000,"REG",40,-0.158624231216178,-0.0262473050785867,0.106678640396635,-0.115674225234255
"323","2000_11_ARI_MIN",70,"MIN","ARI",45,2000,"REG",46,0.117315457191057,-0.158624231216178,0.0767998080798163,0.106678640396635
"324","2000_11_BAL_TEN",56,"TEN","BAL",47,2000,"REG",33,-0.0402023263277458,-0.0582336847742114,-0.209924757328067,-0.229442459829483
"325","2000_11_CIN_DAL",50,"DAL","CIN",29,2000,"REG",39,-0.0928585802744653,-0.169538413056004,0.0243152863055741,0.0141796787484339
"326","2000_11_GB_TB",75,"TB","GB",35,2000,"REG",42,-0.0221519489907695,-0.0176647038653043,-0.120371117819762,-0.0118466174385165
"327","2000_11_KC_SF",54,"SF","KC",28,2000,"REG",52,0.101118342565473,-0.00736186244167831,0.0811058976488724,0.0141789858342172
"328","2000_11_MIA_SD",63,"LAC","MIA",24,2000,"REG",33.5,-0.188792840545216,-0.0438088378410644,-0.081621555393729,-0.128864093424393
"329","2000_11_NO_CAR",57,"CAR","NO",30,2000,"REG",37.5,-0.0814820643075121,0.011504876520623,-0.0100935724220038,-0.0832979778162617
"330","2000_11_SEA_JAX",69,"JAX","SEA",49,2000,"REG",40.5,0.0113496293153663,-0.0546659934177771,-0.0195922872156366,0.0738478654584987
"331","2000_11_STL_NYG",54,"NYG","LA",62,2000,"REG",48.5,0.0101346106098141,0.166372128063457,-0.0753083896335393,0.0691095465533368
"332","2000_12_ARI_PHI",39,"PHI","ARI",43,2000,"REG",38,-0.00433700999781661,-0.158624231216178,-0.108685304153058,0.106678640396635
"333","2000_12_ATL_SF",57,"SF","ATL",22,2000,"REG",47.5,0.101118342565473,-0.227552503887316,0.0811058976488724,0.020508710352401
"334","2000_12_CAR_MIN",70,"MIN","CAR",48,2000,"REG",46.5,0.117315457191057,-0.0814820643075121,0.0767998080798163,-0.0100935724220038
"335","2000_12_CLE_TEN",44,"TEN","CLE",34,2000,"REG",35.5,-0.0402023263277458,-0.220703947451635,-0.209924757328067,0.0341271465047854
"336","2000_12_DAL_BAL",43,"BAL","DAL",27,2000,"REG",36,-0.0582336847742114,-0.0928585802744653,-0.229442459829483,0.0243152863055741
"337","2000_12_IND_GB",27,"GB","IND",50,2000,"REG",46,-0.0176647038653043,0.118516641399398,-0.0118466174385165,-0.0041214045987782
